Training Log
Epoch	Total Loss	PDE Loss1	PDE Loss2	PDE Loss3	Interface Loss12	Interface Loss23	Boundary Loss	Analytical Loss
19700	1.671957	1.671957
19800	1.666142	1.666142
19900	1.658425	1.658425
20000	1.647399	1.647399
20100	1.633494	1.633494
20200	1.615573	1.615573
20300	1.588786	1.588786
20400	1.552754	1.552754
20500	1.507387	1.507387
20600	1.456728	1.456728
20700	1.388564	1.388564
20800	1.300576	1.300576
20900	1.188952	1.188952
21000	1.069002	1.069002
21100	0.950658	0.950658
21200	0.832561	0.832561
21300	0.718628	0.718628
21400	0.606374	0.606374
21500	0.501727	0.501727
21600	0.392112	0.392112
21700	0.287398	0.287398
21800	0.203999	0.203999
21900	0.144864	0.144864
22000	0.102408	0.102408
22100	0.073294	0.073294
22200	0.053817	0.053817
22300	0.040028	0.040028
22400	0.031426	0.031426
22500	0.025198	0.025198
22600	0.020904	0.020904
22700	0.017820	0.017820
22800	0.015478	0.015478
22900	0.013801	0.013801
23000	0.012547	0.012547
23100	0.011447	0.011447
23200	0.010647	0.010647
23300	0.009958	0.009958
23400	0.009356	0.009356
23500	0.008879	0.008879
23600	0.008438	0.008438
23700	0.008046	0.008046
23800	0.007635	0.007635
23900	0.007286	0.007286
24000	0.006968	0.006968
24100	0.006664	0.006664
24200	0.006382	0.006382
24300	0.006075	0.006075
24400	0.005795	0.005795
24500	0.005387	0.005387
24600	0.004941	0.004941
24700	0.004780	0.004780
24800	0.004611	0.004611
24900	0.004438	0.004438
25000	0.004256	0.004256
25100	0.004077	0.004077
25200	0.003910	0.003910
25300	0.003708	0.003708
25400	0.003506	0.003506
25500	0.003283	0.003283
25600	0.003041	0.003041
25700	0.002831	0.002831
25800	0.002533	0.002533
25900	0.002322	0.002322
26000	0.002362	0.002362
26100	0.002031	0.002031
26200	0.001773	0.001773
26300	0.001700	0.001700
26400	0.001635	0.001635
26500	0.001564	0.001564
26600	0.001497	0.001497
26700	0.001421	0.001421
26800	0.001354	0.001354
26900	0.001286	0.001286
27000	0.001209	0.001209
27100	0.001145	0.001145
27200	0.001257	0.001257
27300	0.001073	0.001073
27400	0.000950	0.000950
27500	0.000926	0.000926
27600	0.000908	0.000908
27700	0.000889	0.000889
27800	0.000871	0.000871
27900	0.000853	0.000853
28000	0.000835	0.000835
28100	0.000816	0.000816
28200	0.000798	0.000798
